  2114.9  0.50399  0.50528  10.79 .35886E-01    -0.82162    -0.82123    -0.71131     3.87345     3.87189     0.83768  2800.90372  2114.90000    18.16830  741777
  2114.9  0.49084  0.49201  10.80 .77829E-02    -0.82054    -0.82123     1.26700     3.87284     3.87189     0.50852  2711.74743  2114.90000    15.80706  747594
  2114.9  0.49471  0.49560  11.39 .13581E-01    -0.82163    -0.82123    -0.74205     3.87491     3.87189     1.62642  2735.81344  2114.90000    16.44443  778192
  2114.9  0.50407  0.50611  11.51 .35593E-02    -0.82066    -0.82123     1.03988     3.87396     3.87189     1.11383  2806.46018  2114.90000    18.31546  786258
  2114.9  0.48391  0.48290  10.91 .51624E-02    -0.82025    -0.82123     1.79302     3.86819     3.87189    -1.99665  2650.91656  2114.90000    14.19600 1005681
  2114.9  0.47357  0.47487  10.80 .26770E-02    -0.82256    -0.82123    -2.44394     3.87456     3.87189     1.43834  2597.59976  2114.90000    12.78394 1047694
  2114.9  0.50300  0.50634  10.93 .39738E-01    -0.82129    -0.82123    -0.10853     3.87086     3.87189    -0.55874  2808.04797  2114.90000    18.35751 1053200
  2114.9  0.47304  0.47391  10.84 .15008E-02    -0.82003    -0.82123     2.19552     3.87190     3.87189     0.00462  2591.27659  2114.90000    12.61648 1139260
  2114.9  0.46479  0.46508  10.87 .31115E-01    -0.82067    -0.82123     1.02670     3.87059     3.87189    -0.69974  2532.96525  2114.90000    11.07215 1233633
  2114.9  0.45988  0.45861  10.89 .83296E-02    -0.82168    -0.82123    -0.82127     3.87011     3.87189    -0.96079  2490.46387  2114.90000     9.94653 1278857
  2114.9  0.46310  0.46304  10.94 .25339E-02    -0.82123    -0.82123    -0.00577     3.87564     3.87189     2.02045  2519.55609  2114.90000    10.71701 1406554
  2114.9  0.47779  0.47723  11.13 .39728E-02    -0.82211    -0.82123    -1.61821     3.87602     3.87189     2.22404  2613.26677  2114.90000    13.19887 1582405
  2114.9  0.47137  0.47312  11.20 .39355E-01    -0.82112    -0.82123     0.20656     3.87054     3.87189    -0.73034  2586.02190  2114.90000    12.47731 1587109
  2114.9  0.38707  0.38745  10.76 .28256E-01    -0.82068    -0.82123     1.00949     3.87159     3.87189    -0.16149  2034.59206  2114.90000    -2.12690  630800
  2114.9  0.37464  0.37468  11.18 .36209E-01    -0.82157    -0.82123    -0.62419     3.87349     3.87189     0.85833  1955.09770  2114.90000    -4.23224 1160973
  2114.9  0.39520  0.39719  11.20 .35615E-02    -0.82249    -0.82123    -2.30669     3.87476     3.87189     1.54255  2095.72914  2114.90000    -0.50773 1419497
  2114.9  0.37466  0.37367  10.92 .29280E-01    -0.82160    -0.82123    -0.67225     3.87391     3.87189     1.08520  1948.83887  2114.90000    -4.39801 1455192
  2114.9  0.37433  0.37480  10.96 .13274E-02    -0.82265    -0.82123    -2.59783     3.87582     3.87189     2.11568  1955.87681  2114.90000    -4.21161 1732929
  2114.9  0.53727  0.53648  10.73 .11555E-01    -0.82217    -0.82123    -1.72602     3.87328     3.87189     0.74832  3013.19231  2114.90000    23.79060   91458
  2114.9  0.54571  0.54509  10.71 .33054E-01    -0.82075    -0.82123     0.87755     3.87163     3.87189    -0.14377  3072.37060  2114.90000    25.35790   99197
  2114.9  0.52885  0.52884  10.95 .20942E-02    -0.82240    -0.82123    -2.14353     3.87622     3.87189     2.32896  2960.84796  2114.90000    22.40430  283874
  2114.9  0.53195  0.52946  10.97 .19640E-02    -0.82164    -0.82123    -0.75450     3.86896     3.87189    -1.58139  2965.08947  2114.90000    22.51663  290485
  2114.9  0.53434  0.53372  11.30 .58577E-02    -0.82075    -0.82123     0.87275     3.87388     3.87189     1.06968  2994.26216  2114.90000    23.28925  389203
  2114.9  0.53412  0.53288  10.86 .11956E-01    -0.82114    -0.82123     0.16801     3.87433     3.87189     1.31150  2988.45908  2114.90000    23.13556  389507
  2114.9  0.51709  0.51768  10.87 .33894E-01    -0.82095    -0.82123     0.51558     3.87014     3.87189    -0.94449  2884.78646  2114.90000    20.38987  392602
  2114.9  0.53435  0.53239  10.80 .57247E-02    -0.82074    -0.82123     0.89441     3.87386     3.87189     1.05909  2985.12648  2114.90000    23.04730  404101
  2114.9  0.52930  0.52811  10.84 .32425E-02    -0.82227    -0.82123    -1.89927     3.87602     3.87189     2.22458  2955.85807  2114.90000    22.27215  413440
  2114.9  0.52877  0.52923  10.85 .24694E-02    -0.82231    -0.82123    -1.98568     3.87622     3.87189     2.33233  2963.49796  2114.90000    22.47448  452065
  2114.9  0.52929  0.52903  10.95 .30625E-02    -0.82226    -0.82123    -1.89143     3.87609     3.87189     2.26113  2962.11918  2114.90000    22.43797  466700
  2114.9  0.52974  0.52750  10.88 .28355E-02    -0.82252    -0.82123    -2.35926     3.87519     3.87189     1.77708  2951.69800  2114.90000    22.16197  478249
  2114.9  0.52801  0.52703  10.83 .95311E-02    -0.82022    -0.82123     1.84629     3.87023     3.87189    -0.89694  2948.45657  2114.90000    22.07612  486018
  2114.9  0.53031  0.52945  10.85 .59972E-02    -0.82237    -0.82123    -2.08479     3.87386     3.87189     1.06171  2964.97933  2114.90000    22.51372  502942
  2114.9  0.53906  0.53768  11.13 .44084E-02    -0.82238    -0.82123    -2.11576     3.87303     3.87189     0.61324  3021.38167  2114.90000    24.00749 1209494
  2114.9  0.52800  0.52825  10.84 .17813E-01    -0.82143    -0.82123    -0.36345     3.87445     3.87189     1.37807  2956.80847  2114.90000    22.29732 1232601
  2114.9  0.52800  0.52800  10.80 .17891E-01    -0.82143    -0.82123    -0.36691     3.87445     3.87189     1.37681  2955.10884  2114.90000    22.25230 1460344
  2114.9  0.53457  0.53794  10.84 .71938E-02    -0.82076    -0.82123     0.86146     3.87373     3.87189     0.99004  3023.16728  2114.90000    24.05478 1463772
  2114.9  0.53195  0.53132  10.98 .19997E-02    -0.82164    -0.82123    -0.74673     3.86896     3.87189    -1.58172  2977.79527  2114.90000    22.85314 1484890
